date,BTCUSDT,ETHUSDT,ARBUSDT,BNBUSDT,XRPUSDT,SOLUSDT,MATICUSDT,SUIUSDT,OPUSDT,APTUSDT,LTCUSDT,BCHUSDT,COMPUSDT,MKRUSDT,1000PEPEUSDT,DOGEUSDT,LINKUSDT,DYDXUSDT,CRVUSDT,TIAUSDT,PYTHUSDT,JTOUSDT,AVAXUSDT,INJUSDT,SNXUSDT,ADAUSDT,IMXUSDT,MEMEUSDT,SEIUSDT,BLURUSDT,STXUSDT,NEARUSDT,LDOUSDT,FILUSDT,WLDUSDT,ICPUSDT,DOTUSDT,TRXUSDT,GALAUSDT,ATOMUSDT,APEUSDT,JUPUSDT
2019-09-08 00:00:00+00:00,10391.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09 00:00:00+00:00,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10 00:00:00+00:00,10102.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11 00:00:00+00:00,10159.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12 00:00:00+00:00,10415.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13 00:00:00+00:00,10341.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14 00:00:00+00:00,10332.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15 00:00:00+00:00,10302.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16 00:00:00+00:00,10249.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17 00:00:00+00:00,10186.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18 00:00:00+00:00,10155.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 00:00:00+00:00,10245.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 00:00:00+00:00,10166.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21 00:00:00+00:00,9983.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22 00:00:00+00:00,10023.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23 00:00:00+00:00,9701.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24 00:00:00+00:00,8645.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25 00:00:00+00:00,8430.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26 00:00:00+00:00,8060.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27 00:00:00+00:00,8176.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28 00:00:00+00:00,8195.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29 00:00:00+00:00,8041.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30 00:00:00+00:00,8285.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01 00:00:00+00:00,8290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 00:00:00+00:00,8352.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03 00:00:00+00:00,8220.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04 00:00:00+00:00,8130.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05 00:00:00+00:00,8122.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06 00:00:00+00:00,7852.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07 00:00:00+00:00,8186.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08 00:00:00+00:00,8167.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09 00:00:00+00:00,8559.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10 00:00:00+00:00,8556.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11 00:00:00+00:00,8255.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12 00:00:00+00:00,8300.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13 00:00:00+00:00,8274.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14 00:00:00+00:00,8346.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15 00:00:00+00:00,8160.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16 00:00:00+00:00,7992.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17 00:00:00+00:00,8069.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18 00:00:00+00:00,7943.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19 00:00:00+00:00,7947.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20 00:00:00+00:00,8218.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 00:00:00+00:00,8201.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22 00:00:00+00:00,8020.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23 00:00:00+00:00,7465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24 00:00:00+00:00,7411.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25 00:00:00+00:00,8650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26 00:00:00+00:00,9232.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27 00:00:00+00:00,9533.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28 00:00:00+00:00,9217.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29 00:00:00+00:00,9415.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30 00:00:00+00:00,9165.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31 00:00:00+00:00,9150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01 00:00:00+00:00,9231.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02 00:00:00+00:00,9287.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03 00:00:00+00:00,9197.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 00:00:00+00:00,9395.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05 00:00:00+00:00,9313.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06 00:00:00+00:00,9343.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07 00:00:00+00:00,9219.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 00:00:00+00:00,8775.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09 00:00:00+00:00,8811.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10 00:00:00+00:00,9041.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11 00:00:00+00:00,8728.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12 00:00:00+00:00,8817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13 00:00:00+00:00,8774.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 00:00:00+00:00,8642.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15 00:00:00+00:00,8473.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16 00:00:00+00:00,8491.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17 00:00:00+00:00,8504.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18 00:00:00+00:00,8183.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 00:00:00+00:00,8131.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20 00:00:00+00:00,8094.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21 00:00:00+00:00,7621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22 00:00:00+00:00,7262.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23 00:00:00+00:00,7305.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24 00:00:00+00:00,6900.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25 00:00:00+00:00,7102.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26 00:00:00+00:00,7150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27 00:00:00+00:00,7506.77,152.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28 00:00:00+00:00,7415.79,150.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29 00:00:00+00:00,7736.66,154.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30 00:00:00+00:00,7542.93,151.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01 00:00:00+00:00,7387.38,150.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02 00:00:00+00:00,7291.0,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03 00:00:00+00:00,7290.86,147.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04 00:00:00+00:00,7191.0,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05 00:00:00+00:00,7384.99,148.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06 00:00:00+00:00,7522.1,148.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07 00:00:00+00:00,7487.2,147.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 00:00:00+00:00,7508.2,150.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09 00:00:00+00:00,7337.49,147.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10 00:00:00+00:00,7220.98,145.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11 00:00:00+00:00,7205.77,142.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12 00:00:00+00:00,7194.77,144.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13 00:00:00+00:00,7252.98,144.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14 00:00:00+00:00,7061.34,141.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15 00:00:00+00:00,7115.0,142.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16 00:00:00+00:00,6887.54,132.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17 00:00:00+00:00,6618.96,121.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18 00:00:00+00:00,7277.44,132.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19 00:00:00+00:00,7146.29,128.03,,,,,,,,,,186.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20 00:00:00+00:00,7184.39,128.13,,,,,,,,,,187.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21 00:00:00+00:00,7131.01,126.99,,,,,,,,,,186.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22 00:00:00+00:00,7502.92,132.14,,,,,,,,,,196.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23 00:00:00+00:00,7314.01,127.73,,,,,,,,,,189.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24 00:00:00+00:00,7252.04,127.76,,,,,,,,,,188.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25 00:00:00+00:00,7201.45,125.06,,,,,,,,,,185.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26 00:00:00+00:00,7197.46,125.53,,,,,,,,,,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27 00:00:00+00:00,7248.4,126.21,,,,,,,,,,203.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28 00:00:00+00:00,7311.48,128.04,,,,,,,,,,206.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29 00:00:00+00:00,7383.67,134.28,,,,,,,,,,212.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30 00:00:00+00:00,7240.43,131.52,,,,,,,,,,208.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31 00:00:00+00:00,7189.0,129.12,,,,,,,,,,204.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01 00:00:00+00:00,7197.57,130.62,,,,,,,,,,204.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02 00:00:00+00:00,6962.04,127.11,,,,,,,,,,195.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03 00:00:00+00:00,7341.72,134.29,,,,,,,,,,222.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 00:00:00+00:00,7350.71,134.14,,,,,,,,,,224.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 00:00:00+00:00,7354.36,135.33,,,,,,,,,,222.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 00:00:00+00:00,7757.39,144.04,,,0.2226,,,,,,,244.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 00:00:00+00:00,8152.49,142.86,,,0.2138,,,,,,,242.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 00:00:00+00:00,8059.84,140.75,,,0.2078,,,,,,,240.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 00:00:00+00:00,7818.59,137.73,,,0.204,,,,,,44.73,238.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 00:00:00+00:00,8207.09,144.8,,,0.2128,,,,,,49.04,271.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 00:00:00+00:00,8020.56,142.4,,,0.2117,,,,,,49.25,260.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 00:00:00+00:00,8186.7,146.57,,,0.2158,,,,,,51.33,270.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 00:00:00+00:00,8113.0,143.58,,,0.2115,,,,,,49.58,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14 00:00:00+00:00,8825.0,165.77,,,0.235,,,,,,58.55,348.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15 00:00:00+00:00,8825.3,166.6,,,0.2337,,,,,,58.2,340.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.01734,,,,
2020-01-16 00:00:00+00:00,8725.08,164.37,,,0.227,,,,,,57.6,326.77,,,,,,,,,,,,,,,,,,,,,,,,,,0.01731,,,,
2020-01-17 00:00:00+00:00,8918.72,170.06,,,0.2284,,,,,,61.15,368.2,,,,,2.696,,,,,,,,,,,,,,,,,,,,,0.01761,,,,
2020-01-18 00:00:00+00:00,8925.0,174.43,,,0.2441,,,,,,59.33,339.63,,,,,2.774,,,,,,,,,,,,,,,,,,,,,0.0177,,,,
2020-01-19 00:00:00+00:00,8705.85,167.04,,,0.236,,,,,,57.64,339.62,,,,,2.623,,,,,,,,,,,,,,,,,,,,,0.01666,,,,
2020-01-20 00:00:00+00:00,8650.0,167.03,,,0.2335,,,,,,57.23,343.88,,,,,2.695,,,,,,,,,,,,,,,,,,,,,0.01663,,,,
2020-01-21 00:00:00+00:00,8742.43,169.52,,,0.2375,,,,,,57.59,343.48,,,,,2.673,,,,,,,,,,,,,,,,,,,,,0.01733,,,,
2020-01-22 00:00:00+00:00,8684.57,168.19,,,0.2376,,,,,,58.36,349.12,,,,,2.654,,,,,,,,,,,,,,,,,,,,,0.01742,,,,
2020-01-23 00:00:00+00:00,8409.6,162.97,,,0.2262,,,,,,54.5,325.55,,,,,2.471,,,,,,,,,,,,,,,,,,,,,0.0163,,,,
2020-01-24 00:00:00+00:00,8441.96,162.63,,,0.2224,,,,,,54.4,319.2,,,,,2.504,,,,,,,,,,,,,,,,,,,,,0.01638,,,,
2020-01-25 00:00:00+00:00,8344.64,160.52,,,0.2197,,,,,,53.28,310.49,,,,,2.448,,,,,,,,,,,,,,,,,,,,,0.01612,,,,
2020-01-26 00:00:00+00:00,8611.21,167.9,,,0.2313,,,,,,56.27,347.89,,,,,2.575,,,,,,,,,,,,,,,,,,,,,0.01683,,,,
2020-01-27 00:00:00+00:00,8913.61,170.21,,,0.2309,,,,,,58.6,362.79,,,,,2.608,,,,,,,,,,,,,,,,,,,,,0.01711,,,,
2020-01-28 00:00:00+00:00,9398.98,175.88,,,0.2393,,,,,,60.57,378.82,,,,,2.656,,,,,,,,,,,,,,,,,,,,,0.01862,,,,
2020-01-29 00:00:00+00:00,9311.0,173.8,,,0.236,,,,,,59.86,380.4,,,,,2.781,,,,,,,,,,,,,,,,,,,,,0.01866,,,,
2020-01-30 00:00:00+00:00,9525.67,185.14,,,0.2443,,,,,,68.03,392.81,,,,,2.914,,,,,,,,,,,,,,,,,,,,,0.01953,,,,
2020-01-31 00:00:00+00:00,9364.51,180.14,,,0.2397,,,,,,68.01,375.22,,,,,2.825,,,,,,,,,0.05387,,,,,,,,,,,,0.0187,,,,
2020-02-01 00:00:00+00:00,9392.74,183.82,,,0.2416,,,,,,70.73,380.63,,,,,2.841,,,,,,,,,0.0562,,,,,,,,,,,,0.0191,,,,
2020-02-02 00:00:00+00:00,9338.2,188.59,,,0.2515,,,,,,70.01,377.72,,,,,2.832,,,,,,,,,0.05583,,,,,,,,,,,,0.0191,,,,
2020-02-03 00:00:00+00:00,9300.64,189.92,,,0.255,,,,,,69.69,384.42,,,,,2.782,,,,,,,,,0.05718,,,,,,,,,,,,0.01921,,,,
2020-02-04 00:00:00+00:00,9198.35,189.01,,,0.2676,,,,,,68.15,381.04,,,,,2.741,,,,,,,,,0.05601,,,,,,,,,,,,0.01929,,,,
2020-02-05 00:00:00+00:00,9630.0,204.1,,,0.2786,,,,,,72.7,445.34,,,,,2.843,,,,,,,,,0.05949,,,,,,,,,,,,0.02078,,,,
2020-02-06 00:00:00+00:00,9778.12,213.27,,,0.2841,,,,,,73.68,446.26,,,,,2.902,,,,,,,,,0.06014,,,,,,,,,,,,0.02273,,,,
2020-02-07 00:00:00+00:00,9821.52,223.57,,,0.2799,,,,,,74.4,439.66,,,,,3.311,,,,,,,,,0.06014,,,,,,,,,,,,0.02209,,4.822,,
2020-02-08 00:00:00+00:00,9906.43,223.57,,,0.2775,,,,,,76.66,444.89,,,,,3.42,,,,,,,,,0.06018,,,,,,,,,,,,0.02185,,4.647,,
2020-02-09 00:00:00+00:00,10167.38,228.64,,,0.2828,,,,,,77.09,450.5,,,,,3.504,,,,,,,,,0.06194,,,,,,,,,,,,0.02211,,4.76,,
2020-02-10 00:00:00+00:00,9865.56,223.03,,25.189,0.2736,,,,,,74.09,452.63,,,,,3.388,,,,,,,,,0.06029,,,,,,,,,,,,0.02216,,4.782,,
2020-02-11 00:00:00+00:00,10229.06,237.16,,25.705,0.2816,,,,,,76.6,462.8,,,,,3.989,,,,,,,,,0.06357,,,,,,,,,,,,0.02278,,5.118,,
2020-02-12 00:00:00+00:00,10339.99,266.24,,26.451,0.3043,,,,,,81.31,474.07,,,,,3.988,,,,,,,,,0.06825,,,,,,,,,,,,0.02399,,5.117,,
2020-02-13 00:00:00+00:00,10239.63,268.48,,25.456,0.3276,,,,,,80.68,477.33,,,,,3.878,,,,,,,,,0.06882,,,,,,,,,,,,0.02397,,4.919,,
2020-02-14 00:00:00+00:00,10356.82,285.4,,26.384,0.3362,,,,,,83.14,494.15,,,,,4.43,,,,,,,,,0.07082,,,,,,,,,,,,0.02642,,5.128,,
2020-02-15 00:00:00+00:00,9914.99,265.08,,24.239,0.3075,,,,,,76.8,439.29,,,,,4.328,,,,,,,,,0.06433,,,,,,,,,,,,0.02366,,4.608,,
2020-02-16 00:00:00+00:00,9921.86,258.87,,23.389,0.2926,,,,,,74.9,412.12,,,,,4.454,,,,,,,,,0.06159,,,,,,,,,,,,0.02227,,4.384,,
2020-02-17 00:00:00+00:00,9716.0,268.0,,23.452,0.2877,,,,,,73.6,413.23,,,,,4.302,,,,,,,,,0.06024,,,,,,,,,,,,0.02181,,4.274,,
2020-02-18 00:00:00+00:00,10174.32,282.96,,24.094,0.2989,,,,,,77.39,420.83,,,,,4.564,,,,,,,,,0.06283,,,,,,,,,,,,0.02265,,4.441,,
2020-02-19 00:00:00+00:00,9593.65,258.43,,22.367,0.2746,,,,,,70.56,378.61,,,,,4.386,,,,,,,,,0.05737,,,,,,,,,,,,0.02019,,4.148,,
2020-02-20 00:00:00+00:00,9601.99,257.11,,22.191,0.271,,,,,,69.44,370.97,,,,,4.267,,,,,,,,,0.05818,,,,,,,,,,,,0.01982,,4.468,,
2020-02-21 00:00:00+00:00,9681.39,265.44,,22.209,0.2745,,,,,,73.33,378.45,,,,,4.275,,,,,,,,,0.05847,,,,,,,,,,,,0.02017,,4.962,,
2020-02-22 00:00:00+00:00,9659.2,261.83,,22.008,0.2749,,,,,,74.79,373.41,,,,,4.105,,,,,,,,,0.0583,,,,,,,,,,,,0.02003,,5.027,,
2020-02-23 00:00:00+00:00,9943.12,274.67,,22.868,0.2834,,,,,,79.66,402.06,,,,,4.236,,,,,,,,,0.06151,,,,,,,,,,,,0.02138,,4.808,,
2020-02-24 00:00:00+00:00,9662.95,265.7,,22.11,0.2707,,,,,,75.64,378.53,,,,,3.923,,,,,,,,,0.05907,,,,,,,,,,,,0.01992,,4.399,,
2020-02-25 00:00:00+00:00,9326.0,247.03,,20.34,0.2524,,,,,,71.03,353.31,,,,,3.491,,,,,,,,,0.05606,,,,,,,,,,,,0.01894,,4.051,,
2020-02-26 00:00:00+00:00,8792.22,224.1,,18.729,0.2292,,,,,,60.52,316.94,,,,,3.564,,,,,,,,,0.04914,,,,,,,,,,,,0.01636,,3.642,,
2020-02-27 00:00:00+00:00,8828.0,227.92,,19.154,0.2388,,,,,,61.78,324.75,,,,,3.956,,,,,,,,,0.04989,,,,,,,,,,,,0.01701,,3.697,,
2020-02-28 00:00:00+00:00,8699.57,227.09,,19.001,0.2368,,,,,,59.95,315.17,,,,,4.161,,,,,,,,,0.0489,,,,,,,,,,,,0.01713,,3.542,,
2020-02-29 00:00:00+00:00,8531.98,217.31,,19.257,0.2291,,,,,,58.12,306.32,,,,,4.062,,,,,,,,,0.0471,,,,,,,,,,,,0.01648,,3.449,,
2020-03-01 00:00:00+00:00,8537.84,218.01,,18.9,0.2274,,,,,,57.78,312.23,,,,,3.858,,,,,,,,,0.04563,,,,,,,,,,,,0.01644,,3.348,,
2020-03-02 00:00:00+00:00,8919.7,232.22,,19.9,0.2399,,,,,,61.52,339.54,,,,,4.242,,,,,,,,,0.04933,,,,,,,,,,,,0.0176,,3.71,,
2020-03-03 00:00:00+00:00,8765.0,224.1,,19.685,0.2344,,,,,,61.09,329.65,,,,,4.591,,,,,,,,,0.04869,,,,,,,,,,,,0.01724,,3.623,,
2020-03-04 00:00:00+00:00,8756.93,224.47,,19.969,0.2349,,,,,,60.4,319.74,,,,,4.635,,,,,,,,,0.04903,,,,,,,,,,,,0.01775,,3.746,,
2020-03-05 00:00:00+00:00,9062.81,228.64,,20.754,0.2395,,,,,,62.11,337.39,,,,,4.707,,,,,,,,,0.05102,,,,,,,,,,,,0.01792,,3.768,,
2020-03-06 00:00:00+00:00,9139.48,244.94,,21.379,0.2452,,,,,,63.31,350.72,,,,,4.683,,,,,,,,,0.0518,,,,,,,,,,,,0.01835,,3.862,,
2020-03-07 00:00:00+00:00,8897.18,237.34,,20.269,0.2364,,,,,,60.49,331.06,,,,,4.342,,,,,,,,,0.04882,,,,,,,,,,,,0.01702,,3.618,,
2020-03-08 00:00:00+00:00,8038.46,199.54,,16.897,0.2042,,,,,,50.99,273.18,,,,,4.059,,,,,,,,,0.04296,,,,,,,,,,,,0.01466,,3.086,,
2020-03-09 00:00:00+00:00,7932.15,203.02,,16.589,0.2096,,,,,,50.37,273.21,,,,,4.12,,,,,,,,,0.04157,,,,,,,,,,,,0.01503,,3.026,,
2020-03-10 00:00:00+00:00,7897.66,200.95,,16.85,0.2119,,,,,,50.28,272.03,,,,,4.08,,,,,,,,,0.04147,,,,,,,,,,,,0.01509,,3.06,,
2020-03-11 00:00:00+00:00,7938.39,194.81,,16.591,0.2084,,,,,,48.59,267.4,,,,,3.815,,,,,,,,,0.03967,,,,,,,,,,,,0.0149,,2.997,,
2020-03-12 00:00:00+00:00,4764.65,106.71,,9.277,0.1346,,,,,,29.67,142.74,,,,,1.993,,,,,,,,,0.02329,,,,,,,,,,,,0.00837,,1.599,,
